stage,unit_index,unit_kind,unit_label,base_label,sequence_order,theta_value,reference_energy,energy_prefix,delta_energy_from_previous,energy_full,energy_full_minus_unit,removal_penalty,parameter_count,logical_2q_count,logical_depth,unit_logical_2q_count,unit_logical_depth,energy_gain_per_2q,energy_gain_per_depth,circuit_hash,removal_circuit_hash,full_circuit_hash
warm_start,1,logical_block,"layer1:hh_hop(i=0,j=1,spin=0)","hh_hop(i=0,j=1,spin=0)",1,1.0861060878926763,5.0,1.8683790846945794,3.1316209153054206,0.1578551926435533,3.8277774009177636,3.6699222082742105,1,2,1,2,1,1.5658104576527103,3.1316209153054206,416ed0dcb4396617,2a7d2ca710a36437,da108f1785b0baa6
warm_start,2,logical_block,"layer1:hh_hop(i=0,j=1,spin=1)","hh_hop(i=0,j=1,spin=1)",2,0.708576191283399,5.0,2.8268165551724564,-0.9584374704778771,0.1578551926435533,1.60675979263304,1.4489045999894867,2,4,2,2,1,-0.47921873523893854,-0.9584374704778771,5de1704e3bdffd09,0757f1aa8b68b68a,da108f1785b0baa6
warm_start,3,logical_block,layer1:hh_onsite(i=0),hh_onsite(i=0),3,-0.012015115982282151,5.0,2.7936724727920175,0.03314408238043898,0.1578551926435533,0.16110867294543035,0.003253480301877054,3,6,3,2,1,0.01657204119021949,0.03314408238043898,4faf151fb69881bb,fb7d64ae989ccbc0,da108f1785b0baa6
warm_start,4,logical_block,layer1:hh_onsite(i=1),hh_onsite(i=1),4,-0.7938207828865551,5.0,2.755850048472028,0.03782242431998961,0.1578551926435533,2.7797270542625454,2.621871861618992,4,8,4,2,1,0.018911212159994806,0.03782242431998961,63dddebcbf34ef56,6db9c5a2e934a336,da108f1785b0baa6
warm_start,5,logical_block,layer1:hh_phonon(i=0),hh_phonon(i=0),5,-1.361646564434079,5.0,2.755850048472028,0.0,0.1578551926435533,0.15785519264355316,-1.3877787807814457e-16,5,10,5,2,1,0.0,0.0,646b31852c51bfc9,26a7aa41c11ac346,da108f1785b0baa6
warm_start,6,logical_block,layer1:hh_phonon(i=1),hh_phonon(i=1),6,-0.5222372154948715,5.0,2.7558500484720274,4.440892098500626e-16,0.1578551926435533,0.1578551926435533,0.0,6,12,6,2,1,2.220446049250313e-16,4.440892098500626e-16,0f6c0900d25008af,6464a7c4e5f221f7,da108f1785b0baa6
warm_start,7,logical_block,layer1:hh_eph(i=0),hh_eph(i=0),7,0.11449664413952995,5.0,2.7622724508302707,-0.006422402358243318,0.1578551926435533,0.1670543594112197,0.009199166767666411,7,18,7,6,1,-0.001070400393040553,-0.006422402358243318,38ca84271d7e2ec7,f713e9e8e6344178,da108f1785b0baa6
warm_start,8,logical_block,layer1:hh_eph(i=1),hh_eph(i=1),8,-0.09718516363862544,5.0,2.7669034695222408,-0.004631018691970024,0.1578551926435533,0.16000003392325882,0.002144841279705517,8,24,8,6,1,-0.0007718364486616706,-0.004631018691970024,18f4c06c940ee9cf,54923599af6befa7,da108f1785b0baa6
warm_start,9,logical_block,"layer2:hh_hop(i=0,j=1,spin=0)","hh_hop(i=0,j=1,spin=0)",9,-1.2878194578126498,5.0,3.9600214319643903,-1.1931179624421495,0.1578551926435533,3.238543346869012,3.080688154225459,9,26,9,2,1,-0.5965589812210748,-1.1931179624421495,494546b12df24117,7fc3fb6ea8783e4c,da108f1785b0baa6
warm_start,10,logical_block,"layer2:hh_hop(i=0,j=1,spin=1)","hh_hop(i=0,j=1,spin=1)",10,-0.8029866057681799,5.0,1.2764510299093295,2.683570402055061,0.1578551926435533,1.901328966450836,1.7434737738072825,10,28,10,2,1,1.3417852010275304,2.683570402055061,0682fb09023fc07d,a9945469e84cdf32,da108f1785b0baa6
